,image_path,mask_path,class,scan,mask_quality
831,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-353__x-15638_y-20589_w-80_h-125__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-353__x-15638_y-20589_w-80_h-125__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
832,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-355__x-15080_y-21361_w-172_h-98__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-355__x-15080_y-21361_w-172_h-98__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
833,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-359__x-14455_y-19686_w-114_h-113__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-359__x-14455_y-19686_w-114_h-113__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
834,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-35__x-25901_y-27156_w-154_h-170__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-35__x-25901_y-27156_w-154_h-170__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
835,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-360__x-14380_y-19949_w-185_h-135__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-360__x-14380_y-19949_w-185_h-135__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
836,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-361__x-14250_y-19766_w-180_h-168__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-361__x-14250_y-19766_w-180_h-168__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
837,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-363__x-17228_y-19029_w-77_h-86__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-363__x-17228_y-19029_w-77_h-86__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
838,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-365__x-17411_y-18929_w-145_h-103__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-365__x-17411_y-18929_w-145_h-103__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
839,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-368__x-16721_y-16614_w-102_h-69__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-368__x-16721_y-16614_w-102_h-69__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
840,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-369__x-16688_y-16682_w-113_h-138__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-369__x-16688_y-16682_w-113_h-138__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
841,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-371__x-16797_y-16106_w-107_h-178__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-371__x-16797_y-16106_w-107_h-178__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
842,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-373__x-17335_y-16663_w-130_h-113__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-373__x-17335_y-16663_w-130_h-113__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
843,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-375__x-16914_y-17327_w-136_h-176__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-375__x-16914_y-17327_w-136_h-176__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
844,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-377__x-15598_y-16589_w-189_h-155__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-377__x-15598_y-16589_w-189_h-155__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
845,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-379__x-18242_y-19426_w-176_h-124__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-379__x-18242_y-19426_w-176_h-124__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
846,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-37__x-26087_y-28046_w-98_h-96__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-37__x-26087_y-28046_w-98_h-96__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
847,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-381__x-18978_y-19432_w-144_h-172__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-381__x-18978_y-19432_w-144_h-172__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
848,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-383__x-18948_y-20389_w-127_h-198__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-383__x-18948_y-20389_w-127_h-198__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
849,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-385__x-19214_y-20590_w-115_h-177__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-385__x-19214_y-20590_w-115_h-177__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
850,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-387__x-19288_y-22253_w-93_h-80__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-387__x-19288_y-22253_w-93_h-80__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,bad_image_quality
851,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-389__x-19743_y-22018_w-105_h-122__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-389__x-19743_y-22018_w-105_h-122__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
852,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-392__x-18258_y-22086_w-141_h-114__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-392__x-18258_y-22086_w-141_h-114__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
853,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-393__x-18664_y-22459_w-112_h-84__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-393__x-18664_y-22459_w-112_h-84__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
854,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-395__x-18979_y-21125_w-88_h-71__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-395__x-18979_y-21125_w-88_h-71__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
855,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-397__x-17015_y-25203_w-103_h-192__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-397__x-17015_y-25203_w-103_h-192__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
856,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-39__x-25692_y-26557_w-155_h-273__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-39__x-25692_y-26557_w-155_h-273__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
857,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-3__x-28084_y-26723_w-119_h-198__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-3__x-28084_y-26723_w-119_h-198__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
858,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-400__x-16148_y-24835_w-138_h-117__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-400__x-16148_y-24835_w-138_h-117__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
859,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-401__x-16465_y-24700_w-102_h-146__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-401__x-16465_y-24700_w-102_h-146__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
860,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-404__x-15888_y-24006_w-170_h-140__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-404__x-15888_y-24006_w-170_h-140__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
861,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-405__x-16054_y-24032_w-167_h-153__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-405__x-16054_y-24032_w-167_h-153__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
862,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-409__x-16003_y-23527_w-155_h-105__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-409__x-16003_y-23527_w-155_h-105__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
863,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-410__x-16163_y-23543_w-109_h-109__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-410__x-16163_y-23543_w-109_h-109__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
864,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-411__x-16385_y-23590_w-97_h-56__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-411__x-16385_y-23590_w-97_h-56__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
865,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-416__x-15505_y-22298_w-176_h-105__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-416__x-15505_y-22298_w-176_h-105__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,disagree
866,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-417__x-15686_y-22352_w-185_h-164__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-417__x-15686_y-22352_w-185_h-164__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,bad
867,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-418__x-15849_y-22571_w-159_h-111__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-418__x-15849_y-22571_w-159_h-111__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
868,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-419__x-15247_y-22395_w-136_h-98__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-419__x-15247_y-22395_w-136_h-98__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
869,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-41__x-25591_y-28411_w-169_h-107__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-41__x-25591_y-28411_w-169_h-107__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
870,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-421__x-15068_y-23692_w-206_h-200__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-421__x-15068_y-23692_w-206_h-200__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
871,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-423__x-15647_y-24216_w-254_h-193__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-423__x-15647_y-24216_w-254_h-193__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
872,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-426__x-14650_y-24205_w-160_h-157__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-426__x-14650_y-24205_w-160_h-157__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
873,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-427__x-14619_y-23981_w-144_h-189__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-427__x-14619_y-23981_w-144_h-189__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
874,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-429__x-14280_y-24573_w-155_h-211__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-429__x-14280_y-24573_w-155_h-211__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
875,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-431__x-15134_y-26049_w-104_h-131__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-431__x-15134_y-26049_w-104_h-131__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
