cell_id,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,xmin,ymin,xmax,ymax,image_name,split,global_cell_id
3,0,0,0,0,0,0,0.0,227,54.72792184352875,0.9523965352545037,257,63.11269783973694,251.5,57.67107009887695,1.021868787276342,0.9137791929814505,0.810792078909772,0.9502367741332287,63,64.87005722522736,0,0,0,0,0,195,352,218,383,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512_cell_3
4,106,5,2,7,1,8,7.0,323,73.01219260692596,0.7614153094689823,991,302.0071402788162,2434.5,210.1868222951889,0.4070651057712056,0.6959664003345821,0.136536603949154,0.692482295145302,685,310.3919162750244,13,32,59,8,106,202,271,301,332,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512_cell_4
5,93,3,4,8,3,11,2.6666666666666665,275,61.11269783973694,0.9252937856654379,629,271.76449966430664,1563.0,150.9876767396927,0.40243122200895715,0.5555827818798929,0.10702249224144417,0.8615606133322412,391,275.4213538169861,10,11,34,6,93,35,285,89,363,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512_cell_5
6,399,14,4,18,4,22,4.5,377,82.18376553058624,0.7014216103519734,2142,994.9747383594513,11335.0,419.52353870868683,0.1889722099691222,0.4216424020979786,0.027189750446134118,0.8093171096227664,1830,986.1463112831116,11,67,90,15,399,307,62,484,183,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19279_y26858_ps512_cell_6
0,98,1,5,6,5,11,1.2,433,83.25483322143555,0.785016617364365,1134,304.634556889534,2280.5,194.77274417877197,0.4972593729445297,0.6393652321243387,0.153555220047366,0.7554114692346552,701,304.634556889534,11,40,41,6,98,0,378,92,458,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19288_y21874_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19288_y21874_ps512_cell_0
1,100,4,2,6,2,8,3.0,321,63.69848430156708,0.9941609480726494,1104,279.37972366809845,2272.5,194.71866178512573,0.4858085808580858,0.6969677656938712,0.17774163487067823,0.7531796953620126,783,279.37972366809845,11,32,66,4,100,173,45,250,144,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19288_y21874_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19288_y21874_ps512_cell_1
0,0,0,0,0,0,0,0.0,262144,2044.0,0.7884751366058673,735,235.5807341337204,1613.5,171.08758544921875,0.455531453362256,0.7262375935720872,0.16642465351380795,0.6926946596121342,0,0.0,0,0,0,0,0,0,0,62,65,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512_cell_0
1,227,6,3,9,3,12,3.0,454,80.66904675960541,0.8767017365014844,1663,582.4995617866516,5448.5,284.69832932949066,0.30522162062953107,0.4887528643905921,0.06159009972423419,0.8447281792050401,1209,582.4995617866516,13,16,80,7,227,276,74,381,196,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512_cell_1
2,51,1,2,2,3,5,0.6666666666666666,508,90.76955199241638,0.7748063876435238,1149,155.88224983215332,1221.0,148.07712280750275,0.941031941031941,0.9499293406846849,0.5942053560432512,0.6997607730755973,731,177.82337474822998,14,25,34,7,51,400,0,453,52,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19467_y21944_ps512_cell_2
0,43,2,4,4,4,8,1.0,324,65.94112491607666,0.9363585293984904,879,176.40916121006012,1280.0,138.27532148361206,0.68671875,0.7838329967396648,0.35494124565953566,0.8412604654114688,558,232.93607258796692,10,16,32,4,43,0,259,50,316,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_0
1,158,3,3,7,2,9,3.5,392,83.69848430156708,0.7031706645943321,958,449.4041088819504,3457.0,266.43412494659424,0.2771188892102979,0.5928609010928764,0.059607553250026535,0.6119691738118065,654,406.43354642391205,11,34,71,9,158,127,462,259,511,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_1
2,167,5,3,6,5,11,1.2,440,79.35533845424652,0.8780317975191134,1087,421.11983811855316,2815.0,214.43523061275482,0.386145648312611,0.5092023960941666,0.07702434375057514,0.7693004468788552,711,433.8477599620819,9,37,62,9,167,445,343,511,435,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_2
3,258,5,4,10,5,15,2.0,488,117.0538227558136,0.4475674383829831,1419,718.4823168516159,8096.5,359.11983036994934,0.17526091521027604,0.4998311328573955,0.03454300311979279,0.788911723231995,1099,642.9848430156708,12,54,81,19,258,384,139,491,273,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_3
4,284,12,4,12,5,17,2.4,386,72.18376553058624,0.9309323049848726,2116,639.9554054737091,6783.0,336.89962935447693,0.3119563614919652,0.526442352815344,0.06492711473410472,0.7509838796870391,1734,639.9554054737091,11,16,86,10,284,338,291,444,432,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_4
5,0,0,0,0,0,0,0.0,739,110.72792184352875,0.7574256429136446,665,105.69848430156708,659.5,99.92726230621338,1.0083396512509477,0.9453991981674222,0.7479868969031286,0.8299590891061248,64,63.071067690849304,0,0,0,0,0,50,285,84,321,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_5
6,313,13,2,12,2,14,6.0,654,102.28427076339722,0.7855428968535275,2288,676.6833273172379,6018.0,308.08148074150085,0.38019275506812894,0.4552816188968526,0.0627906432173791,0.7967661249060122,1806,671.269113779068,17,43,97,16,313,48,288,178,372,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_6
7,96,1,5,6,5,11,1.2,471,91.35533845424652,0.7091904999077738,1155,330.3330411911011,2853.0,230.28593051433563,0.4048370136698212,0.69713259589165,0.1330110791133751,0.676046899251362,698,393.20309841632843,12,19,62,5,96,162,140,256,240,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_7
8,69,2,3,5,3,8,1.6666666666666667,325,73.94112491607666,0.7470008878506896,740,233.62236428260803,1338.5,150.24367308616638,0.5528576765035488,0.6431048395025221,0.1703777012092859,0.7451365292602773,504,209.82337474822998,11,36,46,4,69,133,0,189,62,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19498_y26465_ps512_cell_8
0,164,4,4,7,5,12,1.4,231,54.28427076339722,0.9850852762041417,1083,439.0020879507065,4446.5,295.4269360303879,0.24356235241200944,0.6729510955391174,0.07061633096404654,0.6402181470469334,852,439.0020879507065,9,26,96,10,164,256,298,325,428,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512_cell_0
1,282,9,3,11,3,14,3.6666666666666665,396,90.76955199241638,0.6039829321000697,1779,702.6833273172379,6596.0,311.53898668289185,0.2697089144936325,0.44335616709778924,0.04527583973304261,0.8540154056751194,1383,702.6833273172379,13,25,95,13,282,112,127,232,260,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512_cell_1
2,57,1,3,4,3,7,1.3333333333333333,334,72.38477599620819,0.8010541253102349,438,209.4385987520218,1062.0,144.23632431030273,0.4124293785310734,0.6886807167817263,0.12547884930702555,0.6414829060867103,238,149.63960921764374,8,30,51,4,57,3,437,90,511,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19602_y27095_ps512_cell_2
0,212,3,4,6,4,10,1.5,333,66.28427076339722,0.952430143941032,1327,550.2741661071777,4270.0,349.4931695461273,0.3107728337236534,0.6351255266416704,0.05507094618217231,0.4392991412704446,1015,575.345233798027,10,31,92,6,212,339,1,472,148,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_0
1,139,1,4,4,3,7,1.3333333333333333,439,77.5979790687561,0.9161647175706017,1296,415.546244263649,4038.5,280.73747873306274,0.3209112294168627,0.6755866106563703,0.09431399527969883,0.643915917235774,934,429.34523379802704,11,96,103,6,139,450,331,511,472,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_1
2,62,0,3,3,3,6,1.0,244,58.28427076339722,0.9026033815033092,496,202.02438521385193,1087.5,161.33164978027344,0.4560919540229885,0.7985751304700005,0.15271579342637495,0.5250491742369744,291,188.61017167568207,11,12,38,4,62,184,176,223,265,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_2
3,53,2,2,4,2,6,2.0,196,49.455843687057495,1.0070028628922036,543,170.36753106117249,919.0,119.21955788135529,0.5908596300326442,0.6997786323413239,0.23509101669321295,0.8125130808572674,351,185.4385987520218,9,25,34,7,53,6,442,37,497,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_3
4,263,5,4,9,4,13,2.25,560,91.9827550649643,0.8317351664665859,1954,721.1513636112213,9614.0,397.56970596313477,0.20324526731849385,0.551298556758284,0.047215170824889005,0.764341451320671,1394,812.5483322143555,13,28,97,10,263,236,320,403,456,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_4
5,150,3,4,6,3,9,2.0,247,56.28427076339722,0.9797893851184843,1060,406.1320307254791,3502.0,235.83620631694794,0.3026841804683038,0.5806885162336753,0.0807571983613074,0.7912341904000508,813,461.24472856521606,9,54,57,14,150,319,165,401,260,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19773_y25009_ps512_cell_5
0,145,0,3,3,3,6,1.0,436,77.5979790687561,0.9099039108446066,1324,436.6173119544983,4306.5,282.1281284093857,0.30744223847672125,0.646167984376184,0.0872762235426141,0.679894518685723,965,449.5878744125366,11,97,102,5,145,257,166,340,304,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_0
1,194,3,4,6,5,11,1.2,381,73.21320307254791,0.8932150344866705,1199,436.19090580940247,3469.0,235.59625053405762,0.34563274718939174,0.5401218764450892,0.07919100120547107,0.7853756188593933,866,458.9188276529312,9,24,56,8,194,281,440,392,511,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_1
2,58,0,2,3,1,4,3.0,279,63.79898953437805,0.8613635038929821,444,180.36753106117249,910.0,146.66017723083496,0.4879120879120879,0.8131185051321376,0.17150473431954882,0.5316512574289176,252,171.88224983215332,10,15,33,5,58,0,12,29,84,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_2
3,270,5,4,9,4,13,2.25,560,91.9827550649643,0.8317351664665859,1943,715.1513636112213,9541.5,397.15979528427124,0.20363674474663312,0.5553506788811491,0.04774047354127643,0.7601441583297864,1383,715.1513636112213,13,27,97,11,270,44,145,211,282,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_3
4,132,1,4,4,3,7,1.3333333333333333,247,56.28427076339722,0.9797893851184843,995,368.43354642391205,3233.0,225.7345848083496,0.30776368697803896,0.6126873814813378,0.09211166058084082,0.7972955932824388,748,421.546244263649,9,38,52,10,132,124,0,209,81,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_4
5,93,1,6,8,6,14,1.3333333333333333,283,60.28427076339722,0.978561839960651,762,246.45079135894775,1331.0,140.8027456998825,0.5725018782870023,0.5713219459490709,0.15765378479464254,0.8436565292146717,479,304.73506212234497,10,25,32,12,93,25,424,89,470,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x19965_y25183_ps512_cell_5
0,145,1,9,10,9,19,1.1111111111111112,755,151.1959581375122,0.4150270970575527,1242,522.3990565538406,4825.0,263.7128999233246,0.25740932642487047,0.5048112101560529,0.057190868526241403,0.8718553416357849,611,473.5289993286133,13,37,60,7,145,0,261,98,355,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512_cell_0
1,234,6,4,7,5,12,1.4,337,66.5269113779068,0.9568526032083852,1563,534.9015827178955,4910.0,271.5494658946991,0.31832993890020367,0.5076624834701844,0.06864692312685072,0.8367456250168904,1227,595.4284940958023,9,36,55,13,234,148,192,259,294,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512_cell_1
2,28,1,3,2,3,5,0.6666666666666666,405,73.94112491607666,0.9308780294754747,641,127.9827550649643,744.0,103.91269719600677,0.8615591397849462,0.8119273346105145,0.4917733429559843,0.8658557875784028,303,144.71067690849304,11,15,23,4,28,145,7,198,54,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20098_y25430_ps512_cell_2
0,110,4,3,6,4,10,1.5,132,44.14213538169861,0.8512891897360548,521,276.45079135894775,1948.0,183.97763860225677,0.26745379876796715,0.6654986867567961,0.08566667529907018,0.7232171829296464,437,251.13708305358887,6,12,65,7,110,437,284,511,385,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_0
1,204,7,3,10,3,13,3.3333333333333335,378,71.5979790687561,0.9266167271762054,1865,515.7716399431229,4755.5,279.72930657863617,0.39217747870886344,0.5423510812061779,0.08809956888715986,0.7637128755646105,1490,570.5411919355392,12,51,70,15,204,14,155,100,274,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_1
2,140,2,2,3,3,6,1.0,114,40.72792184352875,0.8636349596512786,741,367.11983811855316,3018.0,260.82988131046295,0.24552683896620278,0.7104761285774858,0.06908955025825797,0.5574609004467184,691,367.0193328857422,6,29,78,7,140,371,0,511,69,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_2
3,747,15,4,17,4,21,4.25,439,76.28427076339722,0.9479913755848316,4638,1727.4570552110672,31506.5,687.8804657459259,0.14720771904210242,0.39820409061450046,0.019531072367364236,0.8367275554969957,4199,1803.1555395126343,12,132,197,29,747,277,184,460,444,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_3
4,11,1,2,3,2,5,1.5,249,57.69848430156708,0.9398972993508656,332,85.5979790687561,355.5,76.37352442741394,0.9338959212376934,0.8922351352018174,0.5694045394489592,0.7658854234284921,99,69.69848430156708,11,14,15,4,11,290,424,322,455,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_4
5,164,6,3,8,3,11,2.6666666666666665,244,61.11269783973694,0.8209879407358794,1009,402.1320307254791,3305.0,228.09601879119873,0.3052950075642965,0.5672167381934108,0.07840859940517075,0.7982628486876374,845,361.6051193475723,8,43,66,11,164,213,78,285,173,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_5
6,43,0,3,2,4,6,0.5,404,81.21320307254791,0.7697291788344368,729,153.53910398483276,971.5,119.34723007678986,0.7503860010293361,0.7773083662685661,0.3885969509299129,0.8570930649270657,373,165.53910398483276,9,21,28,5,43,74,0,119,46,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20666_y25575_ps512_cell_6
0,79,1,3,5,2,7,2.5,274,62.28427076339722,0.887572134115406,645,265.90663504600525,1477.5,183.8961203098297,0.4365482233502538,0.6915815405584496,0.11463341492662535,0.5490251252432781,434,252.59292674064636,10,13,55,6,79,20,454,122,495,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512_cell_0
1,227,9,2,11,2,13,5.5,241,59.31370830535889,0.8608287288264131,1222,566.0142805576324,4782.5,260.3636955022812,0.25551489806586514,0.4599949231771557,0.04793208190428326,0.8865515398688792,1105,539.6295045614243,10,37,72,9,227,48,164,155,256,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512_cell_1
2,141,3,3,5,4,9,1.25,434,84.08326029777527,0.7714015507976367,1425,351.8061298131943,3408.0,241.35681128501892,0.41813380281690143,0.6860506137661021,0.14468313944288452,0.7351743244905776,991,351.8061298131943,13,29,64,9,141,201,368,295,460,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512_cell_2
3,471,23,5,27,5,32,5.4,452,78.18376553058624,0.9292126899022491,2771,1097.6854152679443,11122.0,413.49125933647156,0.24914583707966192,0.3766937718085091,0.028899518175787106,0.8174479096874522,2319,1173.8691807985306,11,59,85,15,471,214,105,344,274,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20748_y26021_ps512_cell_3
0,782,20,4,22,4,26,5.5,439,76.28427076339722,0.9479913755848316,4647,1768.385987520218,32982.5,702.1958051919937,0.14089289774880617,0.39708288244054274,0.01867361525923371,0.840575976265506,4208,1845.4986853599548,11,130,197,22,782,163,0,346,257,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512_cell_0
1,457,22,6,24,5,29,4.8,452,78.18376553058624,0.9292126899022491,2747,1072.3717069625854,10851.5,412.115846991539,0.253144726535502,0.384303170547857,0.03001772876199538,0.8028991708734508,2295,1148.5554724931717,11,38,85,17,457,183,364,312,511,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512_cell_1
2,166,2,7,9,7,16,1.2857142857142858,539,90.42640614509583,0.828338958364807,1450,463.3036036491394,4078.0,267.16468465328217,0.3555664541441883,0.5766514280247352,0.08488804070982085,0.7179579110757391,924,525.345233798027,12,18,74,8,166,323,96,442,197,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512_cell_2
3,194,7,2,8,3,11,2.6666666666666665,235,55.455843687057495,0.9602472951516557,1019,509.1858534812927,4155.5,243.27890717983246,0.24521718204788834,0.4777801769560953,0.04938913152052378,0.8823161692230318,845,481.1442233324051,9,52,63,13,194,20,434,128,506,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x20779_y25763_ps512_cell_3
0,1,0,1,0,0,0,0.0,176,50.97056245803833,0.8513020510881009,215,58.97056245803833,203.0,56.98344278335571,1.0591133004926108,0.9663031927820497,0.7769226517159477,0.7856127673979006,51,46.62741661071777,11,11,11,1,1,494,402,511,430,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_0
1,257,8,4,12,4,16,3.0,247,56.041630148887634,0.9882920413098895,1297,631.6711347103119,5930.0,302.43068063259125,0.21871838111298483,0.47877869355434094,0.04084771591466312,0.8147284156607834,1088,612.6000670194626,8,33,102,10,257,283,235,370,366,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_1
2,0,0,0,0,0,0,0.0,160,48.0,0.8726646259971648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,501,16,511,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_2
3,98,1,3,4,3,7,1.3333333333333333,262,59.69848430156708,0.9238140129794505,842,308.2497808933258,1744.5,193.4651701450348,0.4826597879048438,0.6276246801680165,0.11135671282781585,0.5857000465323429,605,322.73506212234497,9,20,44,7,98,212,27,273,124,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_3
4,362,12,2,12,2,14,6.0,309,63.69848430156708,0.9569960528175971,2499,790.281306385994,8475.0,369.235617518425,0.2948672566371681,0.46722048786268605,0.050282018322051016,0.7811643147733038,2194,833.4945094585419,11,48,95,15,362,104,287,246,406,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_4
5,24,0,3,3,3,6,1.0,236,58.38477599620819,0.8700067665569281,342,115.25483322143555,444.5,83.39722561836243,0.7694038245219348,0.7235898338261781,0.32353232359556283,0.8031162677760055,117,90.5269113779068,9,11,20,3,24,483,284,511,322,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_5
6,253,9,2,7,3,10,2.3333333333333335,227,58.14213538169861,0.843827675648666,1370,563.3868639469147,5031.0,279.4299906492233,0.27231166766050485,0.49598243858868657,0.05423966491482523,0.8096888316230267,1192,575.2863587141037,9,28,73,19,253,0,248,85,384,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21110_y25259_ps512_cell_6
0,29,0,2,0,4,4,0.0,249,62.14213538169861,0.8102832578454165,333,75.4558436870575,353.5,71.62221992015839,0.942008486562942,0.9491938121744616,0.7349678444888827,0.8659717540684133,135,81.84061968326569,9,11,13,12,29,306,455,336,478,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21319_y24719_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21319_y24719_ps512_cell_0
1,118,3,3,6,3,9,2.0,366,76.5269113779068,0.7853487887441365,851,357.0193328857422,2188.0,195.3157366514206,0.3889396709323583,0.5470732777205877,0.08389883991783191,0.7207467783104985,566,317.8061298131943,12,19,58,9,118,344,400,427,461,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21319_y24719_ps512,train,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01_x21319_y24719_ps512_cell_1
