cell_id,length_pixels,num_branches,num_components,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,xmin,ymin,xmax,ymax,image_name,scan_folder,global_cell_id
0,143,9,5,667,123.9827550649643,0.5452719189625096,1325,388.9188276529312,4330.0,258.9801368713379,0.30600461893764436,0.6658976589902975,0.11007984424176348,416.71832,244.99188,497.6706,351.12732,tile_00088_x54272_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00088_x54272_y5632_gray_matter_cell_0
1,70,11,3,697,124.46803629398346,0.565362457983595,848,196.06601536273956,1198.0,149.43251931667328,0.7078464106844741,0.7621541093708148,0.2772050071736115,81.5054,71.38724,133.81293,133.12167,tile_00088_x54272_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00088_x54272_y5632_gray_matter_cell_1
0,264,32,2,312,64.5269113779068,0.9416352380751438,1421,535.2863587141037,5984.5,298.6897200345993,0.23744673740496283,0.5579998727263091,0.06232059486085695,301.00397,350.19922,425.60303,461.57263,tile_00090_x55296_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00090_x55296_y5632_gray_matter_cell_0
0,105,3,2,524,97.74011445045471,0.6892796623390338,1157,278.73506212234497,2798.0,224.93586146831512,0.4135096497498213,0.8069880400248469,0.18713715328878094,310.5044,225.70303,396.37042,343.80435,tile_00091_x55808_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00091_x55808_y5632_gray_matter_cell_0
0,67,3,2,276,59.69848430156708,0.9731781205432379,758,222.06601536273956,1672.5,165.9303388595581,0.4532137518684604,0.7472117630809687,0.19315896510085517,309.81348,443.4709,359.83612,507.3078,tile_00093_x56832_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00093_x56832_y5632_gray_matter_cell_0
1,82,3,2,331,65.69848430156708,0.9636673773846779,963,234.45079135894775,2399.5,205.61883556842804,0.4013336111689935,0.8770234230245034,0.2201571249879341,438.58105,391.5044,511.43738,481.0517,tile_00093_x56832_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00093_x56832_y5632_gray_matter_cell_1
0,317,17,5,331,65.69848430156708,0.9636673773846779,2169,561.3868639469147,8414.5,360.23150515556335,0.25776932675738307,0.641681393509819,0.08648582320758166,417.33478,275.53046,512.0,428.72638,tile_00095_x57856_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00095_x57856_y5632_gray_matter_cell_0
1,170,19,1,567,101.4558436870575,0.6922114670516036,1358,375.7056245803833,5577.5,315.04373025894165,0.24347826086956523,0.8385387645202451,0.12089664261046291,30.750092,390.60217,164.91412,512.0,tile_00095_x57856_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00095_x57856_y5632_gray_matter_cell_1
0,121,5,2,416,81.79898953437805,0.7812810973831125,914,262.20815074443817,3359.5,228.89362847805023,0.272064295282036,0.872946275042159,0.16705661780785286,0.0,0.3351593,62.70213,87.56608,tile_00097_x58880_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00097_x58880_y5632_gray_matter_cell_0
1,78,3,2,522,85.25483322143555,0.9024898967087158,1494,248.20815074443817,1971.5,214.0231555700302,0.7577986304844028,0.8622728743118281,0.3047392425078689,402.4756,200.75397,510.0559,248.13397,tile_00097_x58880_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00097_x58880_y5632_gray_matter_cell_1
2,310,21,4,839,139.4385987520218,0.5422577968574614,1798,600.6000670194626,9601.0,370.100106716156,0.18727215915008855,0.6162172251375437,0.0626366898783515,0.27300262,275.39633,120.27,392.2086,tile_00097_x58880_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00097_x58880_y5632_gray_matter_cell_2
3,68,0,5,695,209.5979790687561,0.19880187989906536,864,329.0365778207779,2348.5,241.49833130836487,0.3678944006812859,0.7339558808562189,0.10028483107742249,467.27344,349.92865,512.0,485.98444,tile_00097_x58880_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00097_x58880_y5632_gray_matter_cell_3
4,246,13,4,272,60.28427076339722,0.9405258673826752,1073,523.345233798027,5613.0,327.5767352581024,0.19116337074648138,0.6259285727717606,0.04923036314632169,0.6310425,440.24353,156.23917,512.0,tile_00097_x58880_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00097_x58880_y5632_gray_matter_cell_4
0,156,13,1,386,77.4558436870575,0.808516320693184,848,310.59292674064636,3076.5,215.62874722480774,0.27563790021127904,0.694248737366977,0.11046446511959922,0.0,349.4934,77.169975,477.03088,tile_00098_x59392_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00098_x59392_y5632_gray_matter_cell_0
0,6,0,2,464,82.5269113779068,0.8561239789178883,522,92.42640614509583,518.5,85.46320593357086,1.0067502410800386,0.9246622204417019,0.7678709434251028,256.4748,87.542435,287.08502,121.04535,tile_00100_x60416_y5632_gray_matter,Image_2018-004_Temporal_pole_Iba1_Batch_3,tile_00100_x60416_y5632_gray_matter_cell_0
